"Id","alphabet","Description","Category","Prevalence_20192","Prevalence_20201","Prevalence_20202"
"f4489","f","Other dissociative and conversion disorders","Mental and behavioural disorders",23,19,23
"f449","f","Dissociative and conversion disorder, unspecified","Mental and behavioural disorders",61,55,60
"f450","f","Somatization disorder","Mental and behavioural disorders",20,10,12
"f451","f","Undifferentiated somatoform disorder","Mental and behavioural disorders",,,26
"f4521","f","Hypochondriasis","Mental and behavioural disorders",10,,
"f4522","f","Body dysmorphic disorder","Mental and behavioural disorders",12,15,14
"f4542","f","Pain disorder with related psychological factors","Mental and behavioural disorders",29,157,80
"f458","f","Other somatoform disorders","Mental and behavioural disorders",83,52,47
"f459","f","Somatoform disorder, unspecified","Mental and behavioural disorders",53,40,50
"f481","f","Depersonalization-derealization syndrome","Mental and behavioural disorders",,,13
"f482","f","Pseudobulbar affect","Mental and behavioural disorders",38,31,24
"f5000","f","Anorexia nervosa, unspecified","Mental and behavioural disorders",96,81,87
"f5001","f","Anorexia nervosa, restricting type","Mental and behavioural disorders",17,21,28
"f5002","f","Anorexia nervosa, binge eating/purging type","Mental and behavioural disorders",16,15,13
"f502","f","Bulimia nervosa","Mental and behavioural disorders",104,98,137
"f5081","f","Binge eating disorder","Mental and behavioural disorders",20,25,23
"f5082","f","Avoidant/restrictive food intake disorder","Mental and behavioural disorders",,10,13
"f5089","f","Other specified eating disorder","Mental and behavioural disorders",56,49,71
"f509","f","Eating disorder, unspecified","Mental and behavioural disorders",224,234,270
"f5101","f","Primary insomnia","Mental and behavioural disorders",75,90,74
"f5102","f","Adjustment insomnia","Mental and behavioural disorders",14,12,
"f5104","f","Psychophysiologic insomnia","Mental and behavioural disorders",330,309,324
"f5105","f","Insomnia due to other mental disorder","Mental and behavioural disorders",62,80,109
"f513","f","Sleepwalking [somnambulism]","Mental and behavioural disorders",30,15,18
"f514","f","Sleep terrors [night terrors]","Mental and behavioural disorders",64,51,56
"f515","f","Nightmare disorder","Mental and behavioural disorders",334,249,254
"f519","f","Sleep disorder not due to a substance or known physiological condition, unspecified","Mental and behavioural disorders",,,10
"f530","f","Postpartum depression","Mental and behavioural disorders",100,88,74
"f54","f","Psychological and behavioral factors associated with disorders or diseases classified elsewhere","Mental and behavioural disorders",16,,10
"f552","f","Abuse of laxatives","Mental and behavioural disorders",17,18,
"f553","f","Abuse of steroids or hormones","Mental and behavioural disorders",,10,
"f558","f","Abuse of other non-psychoactive substances","Mental and behavioural disorders",,10,
"f600","f","Paranoid personality disorder","Mental and behavioural disorders",52,50,46
"f601","f","Schizoid personality disorder","Mental and behavioural disorders",13,13,
"f602","f","Antisocial personality disorder","Mental and behavioural disorders",338,324,294
"f603","f","Borderline personality disorder","Mental and behavioural disorders",1952,1793,1738
"f604","f","Histrionic personality disorder","Mental and behavioural disorders",,10,
"f605","f","Obsessive-compulsive personality disorder","Mental and behavioural disorders",22,24,20
"f607","f","Dependent personality disorder","Mental and behavioural disorders",39,26,26
"f6081","f","Narcissistic personality disorder","Mental and behavioural disorders",29,27,39
"f6089","f","Other specific personality disorders","Mental and behavioural disorders",104,144,171
"f609","f","Personality disorder, unspecified","Mental and behavioural disorders",630,553,503
"f630","f","Pathological gambling","Mental and behavioural disorders",23,,
"f633","f","Trichotillomania","Mental and behavioural disorders",11,24,27
"f6381","f","Intermittent explosive disorder","Mental and behavioural disorders",95,121,108
"f639","f","Impulse disorder, unspecified","Mental and behavioural disorders",37,33,54
"f640","f","Transsexualism","Mental and behavioural disorders",113,102,83
"f642","f","Gender identity disorder of childhood","Mental and behavioural disorders",40,31,39
"f648","f","Other gender identity disorders","Mental and behavioural disorders",21,22,12
"f649","f","Gender identity disorder, unspecified","Mental and behavioural disorders",285,231,261
"f6810","f","Factitious disorder imposed on self, unspecified","Mental and behavioural disorders",28,17,19
"f688","f","Other specified disorders of adult personality and behavior","Mental and behavioural disorders",14,10,10
"f70","f","Mild intellectual disabilities","Mental and behavioural disorders",178,173,153
"f71","f","Moderate intellectual disabilities","Mental and behavioural disorders",70,73,62
"f72","f","Severe intellectual disabilities","Mental and behavioural disorders",125,101,121
"f73","f","Profound intellectual disabilities","Mental and behavioural disorders",57,68,42
"f78","f","Other intellectual disabilities","Mental and behavioural disorders",11,26,10
"f79","f","Unspecified intellectual disabilities","Mental and behavioural disorders",523,494,559
"f800","f","Phonological disorder","Mental and behavioural disorders",13,,
"f801","f","Expressive language disorder","Mental and behavioural disorders",30,29,37
"f802","f","Mixed receptive-expressive language disorder","Mental and behavioural disorders",35,33,25
"f8081","f","Childhood onset fluency disorder","Mental and behavioural disorders",35,34,39
"f8089","f","Other developmental disorders of speech and language","Mental and behavioural disorders",15,14,10
"f809","f","Developmental disorder of speech and language, unspecified","Mental and behavioural disorders",142,117,106
"f810","f","Specific reading disorder","Mental and behavioural disorders",15,14,13
"f812","f","Mathematics disorder","Mental and behavioural disorders",11,,
"f819","f","Developmental disorder of scholastic skills, unspecified","Mental and behavioural disorders",147,122,151
"f82","f","Specific developmental disorder of motor function","Mental and behavioural disorders",48,39,47
"f840","f","Autistic disorder","Mental and behavioural disorders",1118,993,1061
"f842","f","Rett's syndrome","Mental and behavioural disorders",22,19,13
"f845","f","Asperger's syndrome","Mental and behavioural disorders",144,112,147
"f849","f","Pervasive developmental disorder, unspecified","Mental and behavioural disorders",15,14,21
"f88","f","Other disorders of psychological development","Mental and behavioural disorders",628,628,515
"f89","f","Unspecified disorder of psychological development","Mental and behavioural disorders",29,24,42
"f900","f","Attention-deficit hyperactivity disorder, predominantly inattentive type","Mental and behavioural disorders",158,147,187
"f901","f","Attention-deficit hyperactivity disorder, predominantly hyperactive type","Mental and behavioural disorders",96,64,65
"f902","f","Attention-deficit hyperactivity disorder, combined type","Mental and behavioural disorders",453,424,396
"f908","f","Attention-deficit hyperactivity disorder, other type","Mental and behavioural disorders",20,26,38
"f909","f","Attention-deficit hyperactivity disorder, unspecified type","Mental and behavioural disorders",3262,2901,3112
"f911","f","Conduct disorder, childhood-onset type","Mental and behavioural disorders",30,31,13
"f912","f","Conduct disorder, adolescent-onset type","Mental and behavioural disorders",10,26,
"f913","f","Oppositional defiant disorder","Mental and behavioural disorders",305,307,363
"f918","f","Other conduct disorders","Mental and behavioural disorders",115,65,94
"f919","f","Conduct disorder, unspecified","Mental and behavioural disorders",174,161,189
"f930","f","Separation anxiety disorder of childhood","Mental and behavioural disorders",15,,
"f940","f","Selective mutism","Mental and behavioural disorders",37,28,26
"f941","f","Reactive attachment disorder of childhood","Mental and behavioural disorders",28,46,44
"f952","f","Tourette's disorder","Mental and behavioural disorders",91,95,115
"f959","f","Tic disorder, unspecified","Mental and behavioural disorders",22,21,22
"f981","f","Encopresis not due to a substance or known physiological condition","Mental and behavioural disorders",14,,
"f983","f","Pica of infancy and childhood","Mental and behavioural disorders",11,,12
"f984","f","Stereotyped movement disorders","Mental and behavioural disorders",48,32,34
"f985","f","Adult onset fluency disorder","Mental and behavioural disorders",,10,
"f988","f","Other specified behavioral and emotional disorders with onset usually occurring in childhood and adolescence","Mental and behavioural disorders",358,327,296
"f989","f","Unspecified behavioral and emotional disorders with onset usually occurring in childhood and adolescence","Mental and behavioural disorders",10,,
"f99","f","Mental disorder, not otherwise specified","Mental and behavioural disorders",120,137,111
"g001","g","Pneumococcal meningitis","Diseases of the nervous system",15,21,
"g002","g","Streptococcal meningitis","Diseases of the nervous system",22,20,
"g003","g","Staphylococcal meningitis","Diseases of the nervous system",18,10,
"g008","g","Other bacterial meningitis","Diseases of the nervous system",,23,18
"g009","g","Bacterial meningitis, unspecified","Diseases of the nervous system",57,74,70
"g02","g","Meningitis in other infectious and parasitic diseases classified elsewhere","Diseases of the nervous system",13,,
"g030","g","Nonpyogenic meningitis","Diseases of the nervous system",103,76,77
"g031","g","Chronic meningitis","Diseases of the nervous system",16,12,11
"g038","g","Meningitis due to other specified causes","Diseases of the nervous system",24,30,24
"g039","g","Meningitis, unspecified","Diseases of the nervous system",184,155,146
"g0400","g","Acute disseminated encephalitis and encephalomyelitis, unspecified","Diseases of the nervous system",,,15
"g0481","g","Other encephalitis and encephalomyelitis","Diseases of the nervous system",75,60,48
"g0489","g","Other myelitis","Diseases of the nervous system",16,13,10
"g0490","g","Encephalitis and encephalomyelitis, unspecified","Diseases of the nervous system",135,111,118
"g0491","g","Myelitis, unspecified","Diseases of the nervous system",18,21,15
"g060","g","Intracranial abscess and granuloma","Diseases of the nervous system",105,116,104
"g061","g","Intraspinal abscess and granuloma","Diseases of the nervous system",341,343,273
"g062","g","Extradural and subdural abscess, unspecified","Diseases of the nervous system",81,74,77
"g08","g","Intracranial and intraspinal phlebitis and thrombophlebitis","Diseases of the nervous system",57,86,81
