Id,alphabet,Description,Category,Prevalence_20192,Prevalence_20201,Prevalence_20202
m4628,m,"Osteomyelitis of vertebra, sacral and sacrococcygeal region",Diseases of the musculoskeletal system and connective tissue,256.0,209.0,260.0
m4642,m,"Discitis, unspecified, cervical region",Diseases of the musculoskeletal system and connective tissue,31.0,37.0,36.0
m4644,m,"Discitis, unspecified, thoracic region",Diseases of the musculoskeletal system and connective tissue,98.0,86.0,91.0
m4645,m,"Discitis, unspecified, thoracolumbar region",Diseases of the musculoskeletal system and connective tissue,13.0,10.0,11.0
m4646,m,"Discitis, unspecified, lumbar region",Diseases of the musculoskeletal system and connective tissue,185.0,183.0,174.0
m4647,m,"Discitis, unspecified, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,21.0,40.0,40.0
m4649,m,"Discitis, unspecified, multiple sites in spine",Diseases of the musculoskeletal system and connective tissue,19.0,18.0,25.0
m4712,m,"Other spondylosis with myelopathy, cervical region",Diseases of the musculoskeletal system and connective tissue,512.0,488.0,489.0
m4722,m,"Other spondylosis with radiculopathy, cervical region",Diseases of the musculoskeletal system and connective tissue,324.0,262.0,339.0
m4724,m,"Other spondylosis with radiculopathy, thoracic region",Diseases of the musculoskeletal system and connective tissue,,11.0,11.0
m4726,m,"Other spondylosis with radiculopathy, lumbar region",Diseases of the musculoskeletal system and connective tissue,787.0,702.0,713.0
m4727,m,"Other spondylosis with radiculopathy, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,145.0,128.0,164.0
m4802,m,"Spinal stenosis, cervical region",Diseases of the musculoskeletal system and connective tissue,2396.0,2215.0,2216.0
m4804,m,"Spinal stenosis, thoracic region",Diseases of the musculoskeletal system and connective tissue,375.0,351.0,369.0
m48061,m,"Spinal stenosis, lumbar region without neurogenic claudication",Diseases of the musculoskeletal system and connective tissue,3511.0,3102.0,3124.0
m48062,m,"Spinal stenosis, lumbar region with neurogenic claudication",Diseases of the musculoskeletal system and connective tissue,1403.0,1210.0,1283.0
m4807,m,"Spinal stenosis, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,691.0,631.0,751.0
m4854xa,m,"Collapsed vertebra, not elsewhere classified, thoracic region, initial encounter for fracture",Diseases of the musculoskeletal system and connective tissue,564.0,563.0,584.0
m4854xd,m,"Collapsed vertebra, not elsewhere classified, thoracic region, subsequent encounter for fracture with routine healing",Diseases of the musculoskeletal system and connective tissue,98.0,90.0,73.0
m4856xa,m,"Collapsed vertebra, not elsewhere classified, lumbar region, initial encounter for fracture",Diseases of the musculoskeletal system and connective tissue,554.0,514.0,515.0
m4856xd,m,"Collapsed vertebra, not elsewhere classified, lumbar region, subsequent encounter for fracture with routine healing",Diseases of the musculoskeletal system and connective tissue,78.0,88.0,75.0
m4857xa,m,"Collapsed vertebra, not elsewhere classified, lumbosacral region, initial encounter for fracture",Diseases of the musculoskeletal system and connective tissue,,12.0,
m5001,m,"Cervical disc disorder with myelopathy, high cervical region",Diseases of the musculoskeletal system and connective tissue,133.0,136.0,120.0
m50021,m,Cervical disc disorder at C4-C5 level with myelopathy,Diseases of the musculoskeletal system and connective tissue,89.0,93.0,52.0
m50022,m,Cervical disc disorder at C5-C6 level with myelopathy,Diseases of the musculoskeletal system and connective tissue,64.0,78.0,63.0
m50023,m,Cervical disc disorder at C6-C7 level with myelopathy,Diseases of the musculoskeletal system and connective tissue,50.0,49.0,40.0
m5011,m,"Cervical disc disorder with radiculopathy, high cervical region",Diseases of the musculoskeletal system and connective tissue,68.0,60.0,72.0
m50121,m,Cervical disc disorder at C4-C5 level with radiculopathy,Diseases of the musculoskeletal system and connective tissue,79.0,61.0,66.0
m50122,m,Cervical disc disorder at C5-C6 level with radiculopathy,Diseases of the musculoskeletal system and connective tissue,102.0,78.0,78.0
m50123,m,Cervical disc disorder at C6-C7 level with radiculopathy,Diseases of the musculoskeletal system and connective tissue,91.0,43.0,46.0
m5114,m,"Intervertebral disc disorders with radiculopathy, thoracic region",Diseases of the musculoskeletal system and connective tissue,21.0,17.0,34.0
m5116,m,"Intervertebral disc disorders with radiculopathy, lumbar region",Diseases of the musculoskeletal system and connective tissue,1363.0,1114.0,1122.0
m5117,m,"Intervertebral disc disorders with radiculopathy, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,420.0,381.0,408.0
m5412,m,"Radiculopathy, cervical region",Diseases of the musculoskeletal system and connective tissue,530.0,472.0,470.0
m5416,m,"Radiculopathy, lumbar region",Diseases of the musculoskeletal system and connective tissue,1429.0,1152.0,1333.0
m5417,m,"Radiculopathy, lumbosacral region",Diseases of the musculoskeletal system and connective tissue,207.0,198.0,195.0
m5431,m,"Sciatica, right side",Diseases of the musculoskeletal system and connective tissue,148.0,144.0,122.0
m5432,m,"Sciatica, left side",Diseases of the musculoskeletal system and connective tissue,139.0,127.0,125.0
m5441,m,"Lumbago with sciatica, right side",Diseases of the musculoskeletal system and connective tissue,108.0,105.0,101.0
m5442,m,"Lumbago with sciatica, left side",Diseases of the musculoskeletal system and connective tissue,108.0,101.0,113.0
m545,m,Low back pain,Diseases of the musculoskeletal system and connective tissue,5880.0,5117.0,5407.0
m549,m,"Dorsalgia, unspecified",Diseases of the musculoskeletal system and connective tissue,9249.0,7934.0,8442.0
m60051,m,"Infective myositis, right thigh",Diseases of the musculoskeletal system and connective tissue,,10.0,16.0
m62561,m,"Muscle wasting and atrophy, not elsewhere classified, right lower leg",Diseases of the musculoskeletal system and connective tissue,21.0,12.0,14.0
m62562,m,"Muscle wasting and atrophy, not elsewhere classified, left lower leg",Diseases of the musculoskeletal system and connective tissue,22.0,10.0,13.0
m65811,m,"Other synovitis and tenosynovitis, right shoulder",Diseases of the musculoskeletal system and connective tissue,27.0,21.0,22.0
m65872,m,"Other synovitis and tenosynovitis, left ankle and foot",Diseases of the musculoskeletal system and connective tissue,29.0,30.0,29.0
m7061,m,"Trochanteric bursitis, right hip",Diseases of the musculoskeletal system and connective tissue,56.0,43.0,40.0
m7062,m,"Trochanteric bursitis, left hip",Diseases of the musculoskeletal system and connective tissue,56.0,55.0,38.0
m7071,m,"Other bursitis of hip, right hip",Diseases of the musculoskeletal system and connective tissue,17.0,12.0,12.0
m7072,m,"Other bursitis of hip, left hip",Diseases of the musculoskeletal system and connective tissue,13.0,13.0,13.0
m7501,m,Adhesive capsulitis of right shoulder,Diseases of the musculoskeletal system and connective tissue,37.0,30.0,24.0
m7502,m,Adhesive capsulitis of left shoulder,Diseases of the musculoskeletal system and connective tissue,28.0,33.0,27.0
m75101,m,"Unspecified rotator cuff tear or rupture of right shoulder, not specified as traumatic",Diseases of the musculoskeletal system and connective tissue,313.0,234.0,282.0
m75102,m,"Unspecified rotator cuff tear or rupture of left shoulder, not specified as traumatic",Diseases of the musculoskeletal system and connective tissue,222.0,193.0,206.0
m75121,m,"Complete rotator cuff tear or rupture of right shoulder, not specified as traumatic",Diseases of the musculoskeletal system and connective tissue,120.0,124.0,158.0
m7521,m,"Bicipital tendinitis, right shoulder",Diseases of the musculoskeletal system and connective tissue,103.0,93.0,82.0
m7551,m,Bursitis of right shoulder,Diseases of the musculoskeletal system and connective tissue,31.0,21.0,34.0
m7552,m,Bursitis of left shoulder,Diseases of the musculoskeletal system and connective tissue,16.0,27.0,18.0
m79604,m,Pain in right leg,Diseases of the musculoskeletal system and connective tissue,671.0,568.0,576.0
m79605,m,Pain in left leg,Diseases of the musculoskeletal system and connective tissue,647.0,575.0,574.0
m79641,m,Pain in right hand,Diseases of the musculoskeletal system and connective tissue,206.0,225.0,207.0
m79642,m,Pain in left hand,Diseases of the musculoskeletal system and connective tissue,146.0,145.0,138.0
m79651,m,Pain in right thigh,Diseases of the musculoskeletal system and connective tissue,98.0,104.0,95.0
m79652,m,Pain in left thigh,Diseases of the musculoskeletal system and connective tissue,100.0,67.0,68.0
m79661,m,Pain in right lower leg,Diseases of the musculoskeletal system and connective tissue,232.0,210.0,202.0
m79662,m,Pain in left lower leg,Diseases of the musculoskeletal system and connective tissue,251.0,225.0,198.0
m79671,m,Pain in right foot,Diseases of the musculoskeletal system and connective tissue,392.0,351.0,421.0
m79672,m,Pain in left foot,Diseases of the musculoskeletal system and connective tissue,361.0,360.0,335.0
m85861,m,"Other specified disorders of bone density and structure, right lower leg",Diseases of the musculoskeletal system and connective tissue,10.0,15.0,19.0
m85862,m,"Other specified disorders of bone density and structure, left lower leg",Diseases of the musculoskeletal system and connective tissue,17.0,11.0,18.0
m85871,m,"Other specified disorders of bone density and structure, right ankle and foot",Diseases of the musculoskeletal system and connective tissue,23.0,13.0,12.0
m86151,m,"Other acute osteomyelitis, right femur",Diseases of the musculoskeletal system and connective tissue,,11.0,19.0
m86171,m,"Other acute osteomyelitis, right ankle and foot",Diseases of the musculoskeletal system and connective tissue,644.0,584.0,642.0
m86172,m,"Other acute osteomyelitis, left ankle and foot",Diseases of the musculoskeletal system and connective tissue,667.0,570.0,510.0
m868x7,m,"Other osteomyelitis, ankle and foot",Diseases of the musculoskeletal system and connective tissue,824.0,708.0,686.0
m869,m,"Osteomyelitis, unspecified",Diseases of the musculoskeletal system and connective tissue,1593.0,1460.0,1371.0
m87051,m,Idiopathic aseptic necrosis of right femur,Diseases of the musculoskeletal system and connective tissue,46.0,41.0,44.0
m87052,m,Idiopathic aseptic necrosis of left femur,Diseases of the musculoskeletal system and connective tissue,51.0,34.0,35.0
m87851,m,"Other osteonecrosis, right femur",Diseases of the musculoskeletal system and connective tissue,145.0,89.0,71.0
m87852,m,"Other osteonecrosis, left femur",Diseases of the musculoskeletal system and connective tissue,106.0,75.0,61.0
m9711xd,m,"Periprosthetic fracture around internal prosthetic right knee joint, subsequent encounter",Diseases of the musculoskeletal system and connective tissue,15.0,16.0,22.0
m9712xd,m,"Periprosthetic fracture around internal prosthetic left knee joint, subsequent encounter",Diseases of the musculoskeletal system and connective tissue,18.0,15.0,12.0
n138,n,Other obstructive and reflux uropathy,Diseases of the genitourinary system,1423.0,1292.0,1284.0
n141,n,"Nephropathy induced by other drugs, medicaments and biological substances",Diseases of the genitourinary system,559.0,575.0,514.0
n170,n,Acute kidney failure with tubular necrosis,Diseases of the genitourinary system,5805.0,6311.0,7267.0
n179,n,"Acute kidney failure, unspecified",Diseases of the genitourinary system,43250.0,42852.0,47086.0
n184,n,"Chronic kidney disease, stage 4 (severe)",Diseases of the genitourinary system,4595.0,4371.0,4400.0
n186,n,End stage renal disease,Diseases of the genitourinary system,11130.0,11113.0,11507.0
n189,n,"Chronic kidney disease, unspecified",Diseases of the genitourinary system,10439.0,10121.0,10108.0
n2581,n,Secondary hyperparathyroidism of renal origin,Diseases of the genitourinary system,1739.0,1695.0,1852.0
n29,n,Other disorders of kidney and ureter in diseases classified elsewhere,Diseases of the genitourinary system,47.0,37.0,36.0
n319,n,"Neuromuscular dysfunction of bladder, unspecified",Diseases of the genitourinary system,2548.0,2200.0,2183.0
n390,n,"Urinary tract infection, site not specified",Diseases of the genitourinary system,22536.0,20716.0,22154.0
n401,n,Benign prostatic hyperplasia with lower urinary tract symptoms,Diseases of the genitourinary system,5280.0,4814.0,4611.0
n4821,n,Abscess of corpus cavernosum and penis,Diseases of the genitourinary system,,15.0,13.0
n4822,n,Cellulitis of corpus cavernosum and penis,Diseases of the genitourinary system,30.0,23.0,25.0
n485,n,Ulcer of penis,Diseases of the genitourinary system,39.0,33.0,37.0
n50811,n,Right testicular pain,Diseases of the genitourinary system,49.0,29.0,43.0
n50812,n,Left testicular pain,Diseases of the genitourinary system,39.0,31.0,25.0
n750,n,Cyst of Bartholin's gland,Diseases of the genitourinary system,24.0,32.0,28.0
n751,n,Abscess of Bartholin's gland,Diseases of the genitourinary system,11.0,12.0,11.0
n762,n,Acute vulvitis,Diseases of the genitourinary system,68.0,88.0,74.0
n764,n,Abscess of vulva,Diseases of the genitourinary system,123.0,94.0,119.0
n801,n,Endometriosis of ovary,Diseases of the genitourinary system,81.0,59.0,71.0
n803,n,Endometriosis of pelvic peritoneum,Diseases of the genitourinary system,51.0,50.0,60.0
n8110,n,"Cystocele, unspecified",Diseases of the genitourinary system,179.0,134.0,127.0
n816,n,Rectocele,Diseases of the genitourinary system,80.0,58.0,65.0
n8301,n,Follicular cyst of right ovary,Diseases of the genitourinary system,16.0,16.0,
n8302,n,Follicular cyst of left ovary,Diseases of the genitourinary system,18.0,11.0,
n83201,n,"Unspecified ovarian cyst, right side",Diseases of the genitourinary system,372.0,334.0,333.0
n83202,n,"Unspecified ovarian cyst, left side",Diseases of the genitourinary system,401.0,320.0,377.0
n83209,n,"Unspecified ovarian cyst, unspecified side",Diseases of the genitourinary system,235.0,174.0,171.0
n83291,n,"Other ovarian cyst, right side",Diseases of the genitourinary system,69.0,58.0,58.0
n83292,n,"Other ovarian cyst, left side",Diseases of the genitourinary system,66.0,60.0,75.0
n838,n,"Other noninflammatory disorders of ovary, fallopian tube and broad ligament",Diseases of the genitourinary system,182.0,196.0,203.0
n841,n,Polyp of cervix uteri,Diseases of the genitourinary system,23.0,17.0,25.0
n856,n,Intrauterine synechiae,Diseases of the genitourinary system,18.0,15.0,
n858,n,Other specified noninflammatory disorders of uterus,Diseases of the genitourinary system,1261.0,1009.0,1181.0
o00101,o,Right tubal pregnancy without intrauterine pregnancy,"Pregnancy, childbirth and the puerperium",10.0,17.0,15.0
o0090,o,Unspecified ectopic pregnancy without intrauterine pregnancy,"Pregnancy, childbirth and the puerperium",18.0,20.0,16.0
